 Category,Product/Tool,Short Update,Long Update,Document Link,Example Link,Release
Analytics,SAS Visual Machine Learning,New Proc: RECASSESS,This new procedure calculates several different metrics to assess the quality of recommendations from a recommender system,https://go.documentation.sas.com/doc/en/pgmsascdc/v_052/casml/casml_recassess_toc.htm,https://github.com/Criptic/SAS-Whats-New/blob/main/202406/Hard-Proc-Viya.sasnb,202406
Analytics,SAS Visual Machine Learning,New Proc: FUTTEDQNET,This new procedure trains and scores a fitted Q-network (FQN) reinforcement learning (RL) model in SAS Viya,https://go.documentation.sas.com/doc/en/pgmsascdc/v_052/casmlproc/p1jhqba7g7q9ckn1cb6pn1s4joux.htm,https://github.com/Criptic/SAS-Whats-New/blob/main/202406/Hard-Proc-Viya.sasnb,202406
Analytics,SAS Visual Machine Learning,New Proc: DLMZEXPORT,This new procedure enables you to create an analytics store (astore) from a deep learning model that has been trained using DLMZTRAIN,https://go.documentation.sas.com/doc/en/pgmsascdc/v_052/casdlmzproc/p1infqzl7222wrn1vjgxzris27g8.htm,https://github.com/Criptic/SAS-Whats-New/blob/main/202406/Hard-Proc-Viya.sasnb,202406
Analytics,SAS Visual Machine Learning,New Proc: ASSESSBIAS,This new procedure is designed to assess bias in predictive models by computing statistical metrics and bias measurements,https://go.documentation.sas.com/doc/en/pgmsascdc/v_052/casml/casml_assessbias_toc.htm,https://github.com/Criptic/SAS-Whats-New/blob/main/202406/Hard-Proc-Viya.sasnb,202406
Analytics,SAS Visual Machine Learning,Enhancements for the Data Exploration Node Results,The Data Exploration node results now include new reports Input Correlations, Pearson Correlations (Absolute Value), and Target by Input Correlations,https://go.documentation.sas.com/doc/en/capcdc/v_028/vdmmlcdc/vdmmlref/n0l1o83pmcvxzmn19o2w243n843a.htm,https://github.com/Criptic/SAS-Whats-New/tree/main/202406/SAS-Model-Studio-Enhancements.md,202406
Analytics,SAS Visual Machine Learning,Enhacnements for the SVM Node,New parameters are available for autotuning an SVM node: Kernel, RBF Parameter, Sigmoid Parameter 1, Sigmoid Parameter 2, Training Algorithm, L2 Penalty,https://go.documentation.sas.com/doc/en/capcdc/v_028/vdmmlcdc/vdmmlref/n032dyilswgnz9n18ckyefwnhynk.htm#p1a3ppoa28acp3n1uuqp6gccugjy,https://github.com/Criptic/SAS-Whats-New/tree/main/202406/SAS-Model-Studio-Enhancements.md,202406
Analytics,SAS Visual Machine Learning,You can now add a Segment Profile node as a child of a Decision Tree node in a pipeline,A Decision Tree node automatically generates variable _LEAF_ID_ in its output data and identifies it with the Segment role.,https://go.documentation.sas.com/doc/en/capcdc/v_028/vdmmlcdc/vdmmlref/p08hron5tpdwa1n1gza5mehf2zew.htm,https://github.com/Criptic/SAS-Whats-New/tree/main/202406/SAS-Model-Studio-Enhancements.md,202406
Analytics,SAS Visual Machine Learning,Refresh All Data in a Model Studio project,You can now refresh all the data sources for a Model Studio project by clicking the Refresh all data sources icon on the Data tab,https://go.documentation.sas.com/doc/en/capcdc/v_027/vdmmlcdc/vdmmlug/p1pdaxz4i223etn1k8ut7ddsf3ww.htm,https://go.documentation.sas.com/doc/en/capcdc/v_027/vdmmlcdc/vdmmlug/p1pdaxz4i223etn1k8ut7ddsf3ww.htm,202405
Analytics,SAS Visual Machine Learning,New Proc: REGISTERMODEL,This new procedure registers DATA step and analytic store models in SAS Model Manager. It also calculates and registers assessment statistics for prediction and classification models,https://go.documentation.sas.com/doc/en/pgmsascdc/v_050/casml/casml_registermodel_toc.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_050/casml/casml_registermodel_examples.htm,202404
Analytics,SAS Visual Machine Learning,Enhancement to the smote action set: specify the extrapolationFactor parameter,You can now specify the extrapolationFactor parameter to specify the standard deviation to use when you add Gaussian perturbation noise to the boundaries of input data,https://go.documentation.sas.com/doc/en/pgmsascdc/v_050/casactml/cas-smote-smotesample.htm#SAS.cas-smote-smotesample-extrapolationfactor,https://go.documentation.sas.com/doc/en/pgmsascdc/v_050/casactml/casactml_smote_examples11.htm,202404
Analytics,SAS Visual Machine Learning,New Proc: DISPLAYIMAGES,This new procedure accepts an input table that contains image binaries in supported formats (such as JPG, BMP, and so on) and displays the images via the SAS Output Delivery System (ODS),https://documentation.sas.com/doc/en/pgmsascdc/v_049/cascv/cascv_displayimages_toc.htm,https://documentation.sas.com/doc/en/pgmsascdc/v_049/cascv/cascv_displayimages_examples01.htm,202403
Analytics,SAS Visual Machine Learning,Enhancement to the Score Data Node: New property Calculate TreeSHAP values under Output Data,New property Calculate TreeSHAP values under Output Data enables you to specify whether to calculate TreeSHAP values for Forest or Gradient Boosting models for all observations,https://go.documentation.sas.com/doc/en/capcdc/v_025/vdmmlcdc/vdmmlref/p0b0yv4ymd2onzn1lyixfch9jmhd.htm#p011wagdabfn5an1g3p80gbh0249,https://github.com/Criptic/SAS-Whats-New/blob/main/202403/Calculate-TreeSHAP-SAS-Model-Studio.md,202403
Analytics,SAS Visual Machine Learning,Enhancement to the Interactive Grouping Node: The property Target event level is new,Identifies the target level to use for modeling. Possible values are 0 and 1,https://go.documentation.sas.com/doc/en/capcdc/v_025/vdmmlcdc/vdmmlref/n1sfnio6no0qtun0z75uujkvm65m.htm#n1ttx4iauwimenn1tgfzer3a8z6o,https://go.documentation.sas.com/doc/en/capcdc/v_025/vdmmlcdc/vdmmlref/n1sfnio6no0qtun0z75uujkvm65m.htm#n1ttx4iauwimenn1tgfzer3a8z6o,202403
Analytics,SAS Visual Machine Learning,New Proc: SAVEIMAGES,This new procedure writes images and associated metadata from an input table in memory onto a disk in a desired format, which can be either a photographic or biomedical image format. You can use it to convert images from one format to the other,https://documentation.sas.com/doc/en/pgmsascdc/v_048/cascv/cascv_saveimages_toc.htm,https://documentation.sas.com/doc/en/pgmsascdc/v_048/cascv/cascv_saveimages_examples.htm,202402
Analytics,SAS Visual Machine Learning,New Proc: PROCESSIMAGES,This new procedure lets you specify a series of image-processing algorithms to apply to each image in an input data table. The algorithms can be individually customized and used multiple times, and they are applied in the order in which you specify the statements,https://documentation.sas.com/doc/en/pgmsascdc/v_048/cascv/cascv_processimages_toc.htm,https://documentation.sas.com/doc/en/pgmsascdc/v_048/cascv/cascv_processimages_examples.htm,202402
Analytics,SAS Visual Machine Learning,New Proc: MATCHIMAGES,This new procedure lets you search for a matching image in a large collection of images. Its applications range from finding duplicates of an image to searching for a license plate in a large surveillance database,https://documentation.sas.com/doc/en/pgmsascdc/v_048/cascv/cascv_matchimages_toc.htm,https://documentation.sas.com/doc/en/pgmsascdc/v_048/cascv/cascv_matchimages_examples01.htm,202402
Analytics,SAS Visual Machine Learning,recommenderEngine Action Set: new action recKnn,The new recKnn action enables you to train a k-nearest-neighbors model from high-dimensional user-item interaction data and to generate item recommendations based on this model,https://go.documentation.sas.com/doc/en/pgmsascdc/v_047/casactml/cas-recommenderengine-recknn.htm,https://github.com/Criptic/SAS-Whats-New/tree/main/202401/recKnn-Action-and-Aggregation-Method-Statement.sas,202401
Analytics,SAS Visual Machine Learning,Proc The Stylegan: new STYLEGAN procedure trains a generative adversarial network (GAN) model on images in SAS Viya,PROC STYLEGAN implements the Style GAN version 2 model by using the PyTorch library, which enables you to generate realistic and high-quality synthetic images,https://go.documentation.sas.com/doc/en/pgmsascdc/v_047/casml/casml_stylegan_toc.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_047/casml/casml_stylegan_examples01.htm,202401
Analytics,SAS Visual Machine Learning,Proc Partialdepend: The new PARTIALDEPEND procedure computes partial dependence (PD) functions for machine learning models,The new PARTIALDEPEND procedure computes partial dependence (PD) functions for machine learning models that are built using algorithms such as gradient boosting, forest, and neural networks and for many other types of models that are created using SAS software. PD shows how changes to the model's input values affect the model's predictions. PROC PARTIALDEPEND also produces individual conditional expectation (ICE) tables,https://go.documentation.sas.com/doc/en/pgmsascdc/v_047/casml/casml_partialdepend_toc.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_047/casml/casml_partialdepend_examples01.htm,202401
Analytics,SAS Visual Machine Learning,Proc Gpreg: The new GPREG procedure performs Gaussian process regression (GPR) for very large data sets in SAS Viya,GPR assumes that the predictions are based on a latent function that is a posterior distribution of a Gaussian process prior and a Gaussian noise likelihood,https://go.documentation.sas.com/doc/en/pgmsascdc/v_047/casml/casml_gpreg_toc.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_047/casml/casml_gpreg_examples01.htm,202401
Analytics,SAS Visual Machine Learning,Proc Gpclass: The new GPCLASS procedure performs classification—a common step in data exploration—on quantitative data in SAS Viya,It performs binary classification by using Gaussian process classification (GPC), which is a method of probabilistic modeling that assumes that an underlying function is generated by a Gaussian process (GP) that determines the class labels of the data,https://go.documentation.sas.com/doc/en/pgmsascdc/v_047/casml/casml_gpclass_toc.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_047/casml/casml_gpclass_examples01.htm,202401
Analytics,SAS Visual Machine Learning,Proc Astore: now supports the AGGREGATION_METHOD argument in the SETOPTION,The ASTORE procedure now supports the AGGREGATION_METHOD argument in the SETOPTION statement for analytic stores that the recKnn action generates. This argument specifies the type of aggregation to apply in pooling similarity scores of nearest neighbors,https://go.documentation.sas.com/doc/en/pgmsascdc/v_047/casml/casml_astore_syntax08.htm,https://github.com/Criptic/SAS-Whats-New/tree/main/202401/recKnn-Action-and-Aggregation-Method-Statement.sas,202401
Analytics,SAS Visual Machine Learning,New Proc: FLATTENIMAGES,This new procedure accepts an input table that contains images in supported formats (such as JPG, BMP, and so on) and produces an output table that has one variable per pixel. Its benefits include the ability to store images of different sizes, different channel counts, and so on, in the same table,https://documentation.sas.com/doc/en/pgmsascdc/v_047/cascv/cascv_flattenimages_toc.htm,https://documentation.sas.com/doc/en/pgmsascdc/v_047/cascv/cascv_flattenimages_examples.htm,202401
Analytics,SAS Visual Machine Learning,New Proc: CONDENSEIMAGES,This new procedure converts a wide table that contains one pixel per variable to a CAS image table so that other image-related procedures can use it. In essence, it provides the opposite functionality of PROC FLATTENIMAGES,https://documentation.sas.com/doc/en/pgmsascdc/v_047/cascv/cascv_condenseimages_toc.htm,https://documentation.sas.com/doc/en/pgmsascdc/v_047/cascv/cascv_condenseimages_examples.htm,202401
Analytics,SAS Visual Machine Learning,Ratemaking Node: changes to the default Selection method for Frequency Fitting and Severity Fitting Options,The default for parameter Selection method under Frequency Fitting Options and Severity Fitting Options is now (none). The default for Selection method under Compound Fitting Options is still Stepwise.,https://go.documentation.sas.com/doc/en/capcdc/v_022/vdmmlcdc/vdmmlwn/n1wks4jugaq3r0n1cppken15fnbh.htm,https://go.documentation.sas.com/doc/en/capcdc/v_022/vdmmlcdc/vdmmlwn/n1wks4jugaq3r0n1cppken15fnbh.htm,202312
Analytics,SAS Visual Machine Learning,New Proc: LOADIMAGES,This new procedure reads images and associated metadata and loads them into a data set. It supports both photographic and biomedical image types,https://documentation.sas.com/doc/en/pgmsascdc/v_046/cascv/cascv_loadimages_toc.htm,https://documentation.sas.com/doc/en/pgmsascdc/v_046/cascv/cascv_loadimages_examples.htm,202312
Analytics,SAS Visual Machine Learning,The new TABULARGAN procedure trains a correlation-preserving conditional tabular generative adversarial network (CPCTGAN) model on tabular data.,It generates synthetic tabular data that preserve the pairwise correlations between variables from the original data and supports multithreaded training on one graphics processing unit (GPU) device.,https://go.documentation.sas.com/doc/en/pgmsascdc/v_045/casml/casml_tabulargan_toc.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_045/casml/casml_tabulargan_examples01.htm,202311
Analytics,SAS Visual Machine Learning,The new RECENGINE procedure implements two methods of creating recommender system models,Bayesian personalized ranking (BPR) and data translation with optimal step size (DTOS).,https://go.documentation.sas.com/doc/en/pgmsascdc/v_045/casml/casml_recengine_toc.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_045/casml/casml_recengine_example01.htm,202311
